,mask_criterion,seed,iteration,test_accuracy
638,magnitude_increase_same_sign,1,13,0.27390000224113464
639,magnitude_increase_same_sign,1,14,0.21199999749660492
640,magnitude_increase_same_sign,1,15,0.19020000100135803
641,magnitude_increase_same_sign,1,16,0.20190000534057617
642,magnitude_increase_same_sign,1,17,0.20999999344348907
643,magnitude_increase_same_sign,1,18,0.20970000326633453
644,magnitude_increase_same_sign,1,19,0.1339000016450882
645,magnitude_increase_same_sign,1,20,0.10930000245571136
646,magnitude_increase_same_sign,1,21,0.11240000277757645
647,magnitude_increase_same_sign,1,22,0.11219999939203262
648,magnitude_increase_same_sign,1,23,0.10980000346899033
649,magnitude_increase_same_sign,1,24,0.09589999914169312
650,large_final,2,0,0.10670000314712524
651,large_final,2,1,0.22220000624656677
652,large_final,2,2,0.30250000953674316
653,large_final,2,3,0.41769999265670776
654,large_final,2,4,0.3215000033378601
655,large_final,2,5,0.3409000039100647
656,large_final,2,6,0.3278000056743622
657,large_final,2,7,0.3440999984741211
658,large_final,2,8,0.2896000146865845
659,large_final,2,9,0.2791999876499176
660,large_final,2,10,0.27000001072883606
661,large_final,2,11,0.22689999639987946
662,large_final,2,12,0.19850000739097595
663,large_final,2,13,0.15950000286102295
664,large_final,2,14,0.15109999477863312
665,large_final,2,15,0.16140000522136688
666,large_final,2,16,0.17509999871253967
667,large_final,2,17,0.11050000041723251
668,large_final,2,18,0.08209999650716782
669,large_final,2,19,0.12470000237226486
670,large_final,2,20,0.1168999969959259
671,large_final,2,21,0.07810000330209732
672,large_final,2,22,0.09790000319480896
673,large_final,2,23,0.09749999642372131
674,large_final,2,24,0.09650000184774399
675,small_final,2,0,0.10670000314712524
676,small_final,2,1,0.06239999830722809
677,small_final,2,2,0.057100001722574234
678,small_final,2,3,0.07959999889135361
679,small_final,2,4,0.10830000042915344
680,small_final,2,5,0.10729999840259552
681,small_final,2,6,0.09769999980926514
682,small_final,2,7,0.08810000121593475
683,small_final,2,8,0.09719999879598618
684,small_final,2,9,0.07999999821186066
685,small_final,2,10,0.05770000070333481
686,small_final,2,11,0.08780000358819962
687,small_final,2,12,0.11469999700784683
688,small_final,2,13,0.09309999644756317
689,small_final,2,14,0.11309999972581863
690,small_final,2,15,0.07490000128746033
691,small_final,2,16,0.08020000159740448
692,small_final,2,17,0.0966000035405159
693,small_final,2,18,0.10249999910593033
694,small_final,2,19,0.10859999805688858
695,small_final,2,20,0.08009999990463257
696,small_final,2,21,0.08839999884366989
697,small_final,2,22,0.07109999656677246
698,small_final,2,23,0.07540000230073929
699,small_final,2,24,0.06790000200271606
700,random,2,0,0.10670000314712524
701,random,2,1,0.11259999871253967
702,random,2,2,0.08250000327825546
703,random,2,3,0.09040000289678574
704,random,2,4,0.11270000040531158
705,random,2,5,0.10920000076293945
706,random,2,6,0.10740000009536743
707,random,2,7,0.06849999725818634
708,random,2,8,0.07209999859333038
709,random,2,9,0.09640000015497208
710,random,2,10,0.0917000025510788
711,random,2,11,0.0934000015258789
712,random,2,12,0.08009999990463257
713,random,2,13,0.09920000284910202
714,random,2,14,0.05660000070929527
715,random,2,15,0.1517000049352646
716,random,2,16,0.08579999953508377
717,random,2,17,0.08829999715089798
718,random,2,18,0.06080000102519989
719,random,2,19,0.13770000636577606
720,random,2,20,0.10289999842643738
721,random,2,21,0.12060000002384186
722,random,2,22,0.15449999272823334
723,random,2,23,0.08470000326633453
724,random,2,24,0.09529999643564224
725,large_init,2,0,0.10670000314712524
726,large_init,2,1,0.09910000115633011
727,large_init,2,2,0.1006999984383583
728,large_init,2,3,0.09560000151395798
729,large_init,2,4,0.10019999742507935
730,large_init,2,5,0.12549999356269836
731,large_init,2,6,0.10719999670982361
732,large_init,2,7,0.10350000113248825
733,large_init,2,8,0.07919999957084656
734,large_init,2,9,0.09099999815225601
735,large_init,2,10,0.125900000333786
736,large_init,2,11,0.10689999908208847
737,large_init,2,12,0.05649999901652336
738,large_init,2,13,0.05950000137090683
739,large_init,2,14,0.02710000053048134
740,large_init,2,15,0.03310000151395798
741,large_init,2,16,0.03970000147819519
742,large_init,2,17,0.06960000097751617
743,large_init,2,18,0.08860000222921371
744,large_init,2,19,0.05169999971985817
745,large_init,2,20,0.03799999877810478
746,large_init,2,21,0.052799999713897705
747,large_init,2,22,0.0348999984562397
748,large_init,2,23,0.07569999992847443
749,large_init,2,24,0.06040000170469284
750,small_init,2,0,0.10670000314712524
751,small_init,2,1,0.11169999837875366
752,small_init,2,2,0.094200000166893
753,small_init,2,3,0.11500000208616257
754,small_init,2,4,0.0885000005364418
755,small_init,2,5,0.10920000076293945
756,small_init,2,6,0.10050000250339508
757,small_init,2,7,0.10649999976158142
758,small_init,2,8,0.11720000207424164
759,small_init,2,9,0.0851999968290329
760,small_init,2,10,0.08389999717473984
761,small_init,2,11,0.09830000251531601
762,small_init,2,12,0.08669999986886978
763,small_init,2,13,0.09669999778270721
764,small_init,2,14,0.12070000171661377
765,small_init,2,15,0.11569999903440475
766,small_init,2,16,0.07370000332593918
767,small_init,2,17,0.07540000230073929
768,small_init,2,18,0.10970000177621841
769,small_init,2,19,0.09529999643564224
770,small_init,2,20,0.09799999743700027
771,small_init,2,21,0.09799999743700027
772,small_init,2,22,0.09799999743700027
773,small_init,2,23,0.09799999743700027
774,small_init,2,24,0.09799999743700027
775,large_init_large_final,2,0,0.10670000314712524
776,large_init_large_final,2,1,0.14159999787807465
777,large_init_large_final,2,2,0.20559999346733093
778,large_init_large_final,2,3,0.28049999475479126
779,large_init_large_final,2,4,0.2806999981403351
780,large_init_large_final,2,5,0.3271999955177307
781,large_init_large_final,2,6,0.35249999165534973
782,large_init_large_final,2,7,0.31150001287460327
783,large_init_large_final,2,8,0.30799999833106995
784,large_init_large_final,2,9,0.28220000863075256
785,large_init_large_final,2,10,0.20399999618530273
786,large_init_large_final,2,11,0.18619999289512634
787,large_init_large_final,2,12,0.13199999928474426
788,large_init_large_final,2,13,0.14380000531673431
789,large_init_large_final,2,14,0.15629999339580536
790,large_init_large_final,2,15,0.1534000039100647
791,large_init_large_final,2,16,0.10019999742507935
792,large_init_large_final,2,17,0.11219999939203262
793,large_init_large_final,2,18,0.13019999861717224
794,large_init_large_final,2,19,0.16200000047683716
795,large_init_large_final,2,20,0.13359999656677246
796,large_init_large_final,2,21,0.11230000108480453
797,large_init_large_final,2,22,0.10769999772310257
798,large_init_large_final,2,23,0.13809999823570251
799,large_init_large_final,2,24,0.10830000042915344
800,small_init_small_final,2,0,0.10670000314712524
801,small_init_small_final,2,1,0.06830000132322311
802,small_init_small_final,2,2,0.11010000109672546
803,small_init_small_final,2,3,0.07750000059604645
804,small_init_small_final,2,4,0.1347000002861023
805,small_init_small_final,2,5,0.13249999284744263
806,small_init_small_final,2,6,0.1046999990940094
807,small_init_small_final,2,7,0.09619999676942825
808,small_init_small_final,2,8,0.08789999783039093
809,small_init_small_final,2,9,0.08619999885559082
810,small_init_small_final,2,10,0.11129999905824661
811,small_init_small_final,2,11,0.12030000239610672
812,small_init_small_final,2,12,0.0731000006198883
813,small_init_small_final,2,13,0.09430000185966492
814,small_init_small_final,2,14,0.07280000299215317
815,small_init_small_final,2,15,0.09539999812841415
816,small_init_small_final,2,16,0.08869999647140503
817,small_init_small_final,2,17,0.07329999655485153
818,small_init_small_final,2,18,0.08640000224113464
819,small_init_small_final,2,19,0.12770000100135803
820,small_init_small_final,2,20,0.10530000180006027
821,small_init_small_final,2,21,0.13420000672340393
822,small_init_small_final,2,22,0.10890000313520432
823,small_init_small_final,2,23,0.0997999981045723
824,small_init_small_final,2,24,0.08299999684095383
825,magnitude_increase,2,0,0.10670000314712524
826,magnitude_increase,2,1,0.3174999952316284
827,magnitude_increase,2,2,0.34850001335144043
828,magnitude_increase,2,3,0.31529998779296875
829,magnitude_increase,2,4,0.29280000925064087
830,magnitude_increase,2,5,0.3310000002384186
831,magnitude_increase,2,6,0.3012999892234802
832,magnitude_increase,2,7,0.2395000010728836
833,magnitude_increase,2,8,0.22290000319480896
834,magnitude_increase,2,9,0.20090000331401825
835,magnitude_increase,2,10,0.21719999611377716
836,magnitude_increase,2,11,0.1932000070810318
837,magnitude_increase,2,12,0.12939999997615814
838,magnitude_increase,2,13,0.1468999981880188
839,magnitude_increase,2,14,0.15309999883174896
840,magnitude_increase,2,15,0.14579999446868896
841,magnitude_increase,2,16,0.1363999992609024
842,magnitude_increase,2,17,0.10329999774694443
843,magnitude_increase,2,18,0.08380000293254852
844,magnitude_increase,2,19,0.10920000076293945
845,magnitude_increase,2,20,0.09350000321865082
846,magnitude_increase,2,21,0.08429999649524689
847,magnitude_increase,2,22,0.0877000018954277
848,magnitude_increase,2,23,0.11959999799728394
849,magnitude_increase,2,24,0.1331000030040741
850,movement,2,0,0.10670000314712524
851,movement,2,1,0.09669999778270721
852,movement,2,2,0.12890000641345978
853,movement,2,3,0.14079999923706055
854,movement,2,4,0.16779999434947968
855,movement,2,5,0.15399999916553497
856,movement,2,6,0.1476999968290329
857,movement,2,7,0.11169999837875366
858,movement,2,8,0.08630000054836273
859,movement,2,9,0.08229999989271164
860,movement,2,10,0.11110000312328339
861,movement,2,11,0.11869999766349792
862,movement,2,12,0.07739999890327454
863,movement,2,13,0.12200000137090683
864,movement,2,14,0.13339999318122864
865,movement,2,15,0.08250000327825546
866,movement,2,16,0.0771000012755394
867,movement,2,17,0.08789999783039093
868,movement,2,18,0.10429999977350235
869,movement,2,19,0.10209999978542328
870,movement,2,20,0.1120000034570694
871,movement,2,21,0.06849999725818634
872,movement,2,22,0.09099999815225601
873,movement,2,23,0.09939999878406525
874,movement,2,24,0.120899997651577
875,large_final_diff_sign,2,0,0.10670000314712524
876,large_final_diff_sign,2,1,0.0364999994635582
877,large_final_diff_sign,2,2,0.053700000047683716
878,large_final_diff_sign,2,3,0.038100000470876694
879,large_final_diff_sign,2,4,0.06930000334978104
880,large_final_diff_sign,2,5,0.09160000085830688
881,large_final_diff_sign,2,6,0.09910000115633011
882,large_final_diff_sign,2,7,0.07240000367164612
883,large_final_diff_sign,2,8,0.029200000688433647
884,large_final_diff_sign,2,9,0.10520000010728836
885,large_final_diff_sign,2,10,0.07530000060796738
886,large_final_diff_sign,2,11,0.08299999684095383
887,large_final_diff_sign,2,12,0.029500000178813934
888,large_final_diff_sign,2,13,0.06909999996423721
889,large_final_diff_sign,2,14,0.06729999929666519
890,large_final_diff_sign,2,15,0.08389999717473984
891,large_final_diff_sign,2,16,0.09969999641180038
892,large_final_diff_sign,2,17,0.09229999780654907
893,large_final_diff_sign,2,18,0.08730000257492065
894,large_final_diff_sign,2,19,0.09780000150203705
895,large_final_diff_sign,2,20,0.10490000247955322
896,large_final_diff_sign,2,21,0.10599999874830246
897,large_final_diff_sign,2,22,0.11020000278949738
898,large_final_diff_sign,2,23,0.12349999696016312
899,large_final_diff_sign,2,24,0.10920000076293945
900,large_final_same_sign,2,0,0.10670000314712524
901,large_final_same_sign,2,1,0.5059000253677368
902,large_final_same_sign,2,2,0.7498999834060669
903,large_final_same_sign,2,3,0.7764000296592712
904,large_final_same_sign,2,4,0.7900999784469604
905,large_final_same_sign,2,5,0.7080000042915344
906,large_final_same_sign,2,6,0.7074999809265137
907,large_final_same_sign,2,7,0.6607000231742859
908,large_final_same_sign,2,8,0.6345999836921692
909,large_final_same_sign,2,9,0.6859999895095825
910,large_final_same_sign,2,10,0.5640000104904175
911,large_final_same_sign,2,11,0.5170999765396118
912,large_final_same_sign,2,12,0.4339999854564667
913,large_final_same_sign,2,13,0.3521000146865845
914,large_final_same_sign,2,14,0.34150001406669617
915,large_final_same_sign,2,15,0.2401999980211258
916,large_final_same_sign,2,16,0.21220000088214874
917,large_final_same_sign,2,17,0.21389999985694885
918,large_final_same_sign,2,18,0.1762000024318695
919,large_final_same_sign,2,19,0.17319999635219574
920,large_final_same_sign,2,20,0.12139999866485596
921,large_final_same_sign,2,21,0.10019999742507935
922,large_final_same_sign,2,22,0.10199999809265137
923,large_final_same_sign,2,23,0.09759999811649323
924,large_final_same_sign,2,24,0.09759999811649323
925,magnitude_increase_diff_sign,2,0,0.10670000314712524
926,magnitude_increase_diff_sign,2,1,0.1014999970793724
927,magnitude_increase_diff_sign,2,2,0.0868000015616417
928,magnitude_increase_diff_sign,2,3,0.023900000378489494
929,magnitude_increase_diff_sign,2,4,0.08049999922513962
930,magnitude_increase_diff_sign,2,5,0.09799999743700027
931,magnitude_increase_diff_sign,2,6,0.08100000023841858
932,magnitude_increase_diff_sign,2,7,0.1386999934911728
933,magnitude_increase_diff_sign,2,8,0.13590000569820404
934,magnitude_increase_diff_sign,2,9,0.09650000184774399
935,magnitude_increase_diff_sign,2,10,0.09279999881982803
936,magnitude_increase_diff_sign,2,11,0.10249999910593033
937,magnitude_increase_diff_sign,2,12,0.1324000060558319
938,magnitude_increase_diff_sign,2,13,0.09740000218153
939,magnitude_increase_diff_sign,2,14,0.10670000314712524
940,magnitude_increase_diff_sign,2,15,0.07530000060796738
941,magnitude_increase_diff_sign,2,16,0.09690000116825104
942,magnitude_increase_diff_sign,2,17,0.09759999811649323
943,magnitude_increase_diff_sign,2,18,0.08630000054836273
944,magnitude_increase_diff_sign,2,19,0.09749999642372131
945,magnitude_increase_diff_sign,2,20,0.10180000215768814
946,magnitude_increase_diff_sign,2,21,0.11869999766349792
947,magnitude_increase_diff_sign,2,22,0.13210000097751617
948,magnitude_increase_diff_sign,2,23,0.11490000039339066
949,magnitude_increase_diff_sign,2,24,0.13230000436306
950,magnitude_increase_same_sign,2,0,0.10670000314712524
951,magnitude_increase_same_sign,2,1,0.33340001106262207
952,magnitude_increase_same_sign,2,2,0.5651000142097473
953,magnitude_increase_same_sign,2,3,0.6833000183105469
954,magnitude_increase_same_sign,2,4,0.659500002861023
955,magnitude_increase_same_sign,2,5,0.6061000227928162
956,magnitude_increase_same_sign,2,6,0.6189000010490417
957,magnitude_increase_same_sign,2,7,0.6315000057220459
958,magnitude_increase_same_sign,2,8,0.5838000178337097
959,magnitude_increase_same_sign,2,9,0.5013999938964844
960,magnitude_increase_same_sign,2,10,0.4803999960422516
961,magnitude_increase_same_sign,2,11,0.41019999980926514
962,magnitude_increase_same_sign,2,12,0.375
963,magnitude_increase_same_sign,2,13,0.2542000114917755
964,magnitude_increase_same_sign,2,14,0.21879999339580536
965,magnitude_increase_same_sign,2,15,0.20509999990463257
966,magnitude_increase_same_sign,2,16,0.23229999840259552
967,magnitude_increase_same_sign,2,17,0.2134999930858612
968,magnitude_increase_same_sign,2,18,0.15569999814033508
969,magnitude_increase_same_sign,2,19,0.14190000295639038
970,magnitude_increase_same_sign,2,20,0.06909999996423721
971,magnitude_increase_same_sign,2,21,0.09749999642372131
972,magnitude_increase_same_sign,2,22,0.09740000218153
973,magnitude_increase_same_sign,2,23,0.09749999642372131
974,magnitude_increase_same_sign,2,24,0.09749999642372131
975,large_final,3,0,0.07540000230073929
976,large_final,3,1,0.14659999310970306
977,large_final,3,2,0.23180000483989716
978,large_final,3,3,0.22179999947547913
979,large_final,3,4,0.25859999656677246
980,large_final,3,5,0.3456999957561493
981,large_final,3,6,0.4081999957561493
982,large_final,3,7,0.39730000495910645
983,large_final,3,8,0.3921999931335449
984,large_final,3,9,0.3059000074863434
985,large_final,3,10,0.2467000037431717
986,large_final,3,11,0.22059999406337738
987,large_final,3,12,0.22380000352859497
988,large_final,3,13,0.1915999948978424
989,large_final,3,14,0.1467999964952469
990,large_final,3,15,0.12389999628067017
991,large_final,3,16,0.10840000212192535
992,large_final,3,17,0.1348000019788742
993,large_final,3,18,0.1324000060558319
994,large_final,3,19,0.1096000000834465
995,large_final,3,20,0.11580000072717667
996,large_final,3,21,0.0835999995470047
997,large_final,3,22,0.09399999678134918
998,large_final,3,23,0.10100000351667404
999,large_final,3,24,0.11299999803304672
1000,small_final,3,0,0.07540000230073929
1001,small_final,3,1,0.039500001817941666
1002,small_final,3,2,0.07450000196695328
1003,small_final,3,3,0.0763000026345253
1004,small_final,3,4,0.0982000008225441
1005,small_final,3,5,0.0957999974489212
1006,small_final,3,6,0.13840000331401825
1007,small_final,3,7,0.1160999983549118
1008,small_final,3,8,0.10670000314712524
1009,small_final,3,9,0.09019999951124191
1010,small_final,3,10,0.09799999743700027
1011,small_final,3,11,0.10320000350475311
1012,small_final,3,12,0.12269999831914902
1013,small_final,3,13,0.10040000081062317
1014,small_final,3,14,0.1014999970793724
1015,small_final,3,15,0.06840000301599503
1016,small_final,3,16,0.08980000019073486
1017,small_final,3,17,0.13539999723434448
1018,small_final,3,18,0.10660000145435333
1019,small_final,3,19,0.0869000032544136
1020,small_final,3,20,0.059700001031160355
1021,small_final,3,21,0.05090000107884407
1022,small_final,3,22,0.06710000336170197
1023,small_final,3,23,0.06019999831914902
1024,small_final,3,24,0.050700001418590546
1025,random,3,0,0.07540000230073929
1026,random,3,1,0.08110000193119049
1027,random,3,2,0.10819999873638153
1028,random,3,3,0.11020000278949738
1029,random,3,4,0.06780000030994415
1030,random,3,5,0.10999999940395355
1031,random,3,6,0.14149999618530273
1032,random,3,7,0.09740000218153
1033,random,3,8,0.164000004529953
1034,random,3,9,0.11670000106096268
1035,random,3,10,0.1501999944448471
1036,random,3,11,0.1193000003695488
1037,random,3,12,0.07680000364780426
1038,random,3,13,0.09849999845027924
1039,random,3,14,0.09520000219345093
1040,random,3,15,0.09589999914169312
1041,random,3,16,0.09870000183582306
1042,random,3,17,0.052299998700618744
1043,random,3,18,0.12880000472068787
1044,random,3,19,0.09260000288486481
1045,random,3,20,0.10869999974966049
1046,random,3,21,0.07819999754428864
1047,random,3,22,0.10559999942779541
1048,random,3,23,0.14640000462532043
1049,random,3,24,0.09799999743700027
1050,large_init,3,0,0.07540000230073929
1051,large_init,3,1,0.07370000332593918
1052,large_init,3,2,0.07680000364780426
1053,large_init,3,3,0.06239999830722809
1054,large_init,3,4,0.08449999988079071
1055,large_init,3,5,0.10260000079870224
1056,large_init,3,6,0.11879999935626984
1057,large_init,3,7,0.12380000203847885
1058,large_init,3,8,0.14419999718666077
1059,large_init,3,9,0.06549999862909317
1060,large_init,3,10,0.08410000056028366
1061,large_init,3,11,0.1145000010728836
1062,large_init,3,12,0.1273999959230423
1063,large_init,3,13,0.13600000739097595
1064,large_init,3,14,0.1348000019788742
1065,large_init,3,15,0.06880000233650208
1066,large_init,3,16,0.0851999968290329
1067,large_init,3,17,0.058800000697374344
1068,large_init,3,18,0.05979999899864197
1069,large_init,3,19,0.07509999722242355
1070,large_init,3,20,0.0697999969124794
1071,large_init,3,21,0.08609999716281891
1072,large_init,3,22,0.11829999834299088
1073,large_init,3,23,0.11789999902248383
1074,large_init,3,24,0.06920000165700912
1075,small_init,3,0,0.07540000230073929
1076,small_init,3,1,0.11050000041723251
1077,small_init,3,2,0.14839999377727509
1078,small_init,3,3,0.08179999887943268
1079,small_init,3,4,0.0723000019788742
1080,small_init,3,5,0.1387999951839447
1081,small_init,3,6,0.13459999859333038
1082,small_init,3,7,0.05220000073313713
1083,small_init,3,8,0.11890000104904175
1084,small_init,3,9,0.09200000017881393
1085,small_init,3,10,0.07519999891519547
1086,small_init,3,11,0.08990000188350677
1087,small_init,3,12,0.08879999816417694
1088,small_init,3,13,0.06679999828338623
1089,small_init,3,14,0.11079999804496765
1090,small_init,3,15,0.14880000054836273
1091,small_init,3,16,0.12150000035762787
1092,small_init,3,17,0.15160000324249268
1093,small_init,3,18,0.1160999983549118
1094,small_init,3,19,0.09860000014305115
1095,small_init,3,20,0.09799999743700027
1096,small_init,3,21,0.09799999743700027
1097,small_init,3,22,0.09799999743700027
1098,small_init,3,23,0.09799999743700027
1099,small_init,3,24,0.09799999743700027
1100,large_init_large_final,3,0,0.07540000230073929
1101,large_init_large_final,3,1,0.11069999635219574
1102,large_init_large_final,3,2,0.1534000039100647
1103,large_init_large_final,3,3,0.21699999272823334
1104,large_init_large_final,3,4,0.24740000069141388
1105,large_init_large_final,3,5,0.2395000010728836
1106,large_init_large_final,3,6,0.2110999971628189
1107,large_init_large_final,3,7,0.2029999941587448
1108,large_init_large_final,3,8,0.25429999828338623
1109,large_init_large_final,3,9,0.3003999888896942
1110,large_init_large_final,3,10,0.33489999175071716
1111,large_init_large_final,3,11,0.2827000021934509
1112,large_init_large_final,3,12,0.27129998803138733
1113,large_init_large_final,3,13,0.22949999570846558
1114,large_init_large_final,3,14,0.20270000398159027
1115,large_init_large_final,3,15,0.18359999358654022
1116,large_init_large_final,3,16,0.12039999663829803
1117,large_init_large_final,3,17,0.12610000371932983
1118,large_init_large_final,3,18,0.13850000500679016
1119,large_init_large_final,3,19,0.09440000355243683
1120,large_init_large_final,3,20,0.11890000104904175
1121,large_init_large_final,3,21,0.14139999449253082
1122,large_init_large_final,3,22,0.13009999692440033
1123,large_init_large_final,3,23,0.11999999731779099
1124,large_init_large_final,3,24,0.1006999984383583
1125,small_init_small_final,3,0,0.07540000230073929
1126,small_init_small_final,3,1,0.13699999451637268
1127,small_init_small_final,3,2,0.1151999980211258
1128,small_init_small_final,3,3,0.1266999989748001
1129,small_init_small_final,3,4,0.07720000296831131
1130,small_init_small_final,3,5,0.10980000346899033
1131,small_init_small_final,3,6,0.10239999741315842
1132,small_init_small_final,3,7,0.11299999803304672
1133,small_init_small_final,3,8,0.1096000000834465
1134,small_init_small_final,3,9,0.11429999768733978
1135,small_init_small_final,3,10,0.1200999990105629
1136,small_init_small_final,3,11,0.1120000034570694
1137,small_init_small_final,3,12,0.13289999961853027
1138,small_init_small_final,3,13,0.0869000032544136
1139,small_init_small_final,3,14,0.1371999979019165
1140,small_init_small_final,3,15,0.10890000313520432
1141,small_init_small_final,3,16,0.09929999709129333
1142,small_init_small_final,3,17,0.13449999690055847
1143,small_init_small_final,3,18,0.1420000046491623
1144,small_init_small_final,3,19,0.13429999351501465
1145,small_init_small_final,3,20,0.11079999804496765
1146,small_init_small_final,3,21,0.11150000244379044
1147,small_init_small_final,3,22,0.0885000005364418
1148,small_init_small_final,3,23,0.09139999747276306
1149,small_init_small_final,3,24,0.05530000105500221
1150,magnitude_increase,3,0,0.07540000230073929
1151,magnitude_increase,3,1,0.2214999943971634
1152,magnitude_increase,3,2,0.21979999542236328
1153,magnitude_increase,3,3,0.24950000643730164
1154,magnitude_increase,3,4,0.2957000136375427
1155,magnitude_increase,3,5,0.3594000041484833
1156,magnitude_increase,3,6,0.34130001068115234
1157,magnitude_increase,3,7,0.2840000092983246
1158,magnitude_increase,3,8,0.2329999953508377
1159,magnitude_increase,3,9,0.21709999442100525
1160,magnitude_increase,3,10,0.20409999787807465
1161,magnitude_increase,3,11,0.17649999260902405
1162,magnitude_increase,3,12,0.16120000183582306
1163,magnitude_increase,3,13,0.1517000049352646
1164,magnitude_increase,3,14,0.12039999663829803
1165,magnitude_increase,3,15,0.11949999630451202
1166,magnitude_increase,3,16,0.09969999641180038
1167,magnitude_increase,3,17,0.11670000106096268
1168,magnitude_increase,3,18,0.11379999667406082
1169,magnitude_increase,3,19,0.10379999876022339
1170,magnitude_increase,3,20,0.07209999859333038
1171,magnitude_increase,3,21,0.10480000078678131
1172,magnitude_increase,3,22,0.06629999727010727
1173,magnitude_increase,3,23,0.09440000355243683
1174,magnitude_increase,3,24,0.11620000004768372
1175,movement,3,0,0.07540000230073929
1176,movement,3,1,0.07750000059604645
1177,movement,3,2,0.08540000021457672
1178,movement,3,3,0.15369999408721924
1179,movement,3,4,0.17059999704360962
1180,movement,3,5,0.13359999656677246
1181,movement,3,6,0.1274999976158142
1182,movement,3,7,0.08229999989271164
1183,movement,3,8,0.10530000180006027
1184,movement,3,9,0.09260000288486481
1185,movement,3,10,0.09049999713897705
1186,movement,3,11,0.14300000667572021
1187,movement,3,12,0.1550000011920929
1188,movement,3,13,0.10589999705553055
1189,movement,3,14,0.12870000302791595
1190,movement,3,15,0.1298999935388565
1191,movement,3,16,0.10790000110864639
1192,movement,3,17,0.09220000356435776
1193,movement,3,18,0.08839999884366989
1194,movement,3,19,0.08309999853372574
1195,movement,3,20,0.11129999905824661
1196,movement,3,21,0.11680000275373459
1197,movement,3,22,0.11259999871253967
1198,movement,3,23,0.0706000030040741
1199,movement,3,24,0.1062999963760376
1200,large_final_diff_sign,3,0,0.07540000230073929
1201,large_final_diff_sign,3,1,0.013000000268220901
1202,large_final_diff_sign,3,2,0.04450000077486038
1203,large_final_diff_sign,3,3,0.04529999941587448
1204,large_final_diff_sign,3,4,0.125
1205,large_final_diff_sign,3,5,0.09740000218153
1206,large_final_diff_sign,3,6,0.09290000051259995
1207,large_final_diff_sign,3,7,0.08550000190734863
1208,large_final_diff_sign,3,8,0.11309999972581863
1209,large_final_diff_sign,3,9,0.08969999849796295
1210,large_final_diff_sign,3,10,0.07580000162124634
1211,large_final_diff_sign,3,11,0.10700000077486038
1212,large_final_diff_sign,3,12,0.06909999996423721
1213,large_final_diff_sign,3,13,0.044599998742341995
1214,large_final_diff_sign,3,14,0.10589999705553055
1215,large_final_diff_sign,3,15,0.11020000278949738
1216,large_final_diff_sign,3,16,0.13930000364780426
1217,large_final_diff_sign,3,17,0.12780000269412994
1218,large_final_diff_sign,3,18,0.12449999898672104
1219,large_final_diff_sign,3,19,0.11209999769926071
1220,large_final_diff_sign,3,20,0.0722000002861023
1221,large_final_diff_sign,3,21,0.10530000180006027
1222,large_final_diff_sign,3,22,0.03579999879002571
1223,large_final_diff_sign,3,23,0.060100000351667404
1224,large_final_diff_sign,3,24,0.07100000232458115
1225,large_final_same_sign,3,0,0.07540000230073929
1226,large_final_same_sign,3,1,0.48840001225471497
1227,large_final_same_sign,3,2,0.7602999806404114
1228,large_final_same_sign,3,3,0.7890999913215637
1229,large_final_same_sign,3,4,0.7983999848365784
1230,large_final_same_sign,3,5,0.7821999788284302
1231,large_final_same_sign,3,6,0.8007000088691711
1232,large_final_same_sign,3,7,0.8172000050544739
1233,large_final_same_sign,3,8,0.8194000124931335
1234,large_final_same_sign,3,9,0.7638999819755554
1235,large_final_same_sign,3,10,0.6586999893188477
1236,large_final_same_sign,3,11,0.5694000124931335
1237,large_final_same_sign,3,12,0.478300005197525
1238,large_final_same_sign,3,13,0.3937000036239624
1239,large_final_same_sign,3,14,0.2782999873161316
1240,large_final_same_sign,3,15,0.22390000522136688
1241,large_final_same_sign,3,16,0.2249000072479248
1242,large_final_same_sign,3,17,0.16899999976158142
1243,large_final_same_sign,3,18,0.18700000643730164
1244,large_final_same_sign,3,19,0.11590000241994858
1245,large_final_same_sign,3,20,0.12359999865293503
1246,large_final_same_sign,3,21,0.1356000006198883
1247,large_final_same_sign,3,22,0.15189999341964722
1248,large_final_same_sign,3,23,0.09799999743700027
1249,large_final_same_sign,3,24,0.09799999743700027
1250,magnitude_increase_diff_sign,3,0,0.07540000230073929
1251,magnitude_increase_diff_sign,3,1,0.10339999943971634
1252,magnitude_increase_diff_sign,3,2,0.020899999886751175
1253,magnitude_increase_diff_sign,3,3,0.054999999701976776
1254,magnitude_increase_diff_sign,3,4,0.04479999840259552
1255,magnitude_increase_diff_sign,3,5,0.062199998646974564
1256,magnitude_increase_diff_sign,3,6,0.07880000025033951
1257,magnitude_increase_diff_sign,3,7,0.10840000212192535
1258,magnitude_increase_diff_sign,3,8,0.11739999800920486
1259,magnitude_increase_diff_sign,3,9,0.10400000214576721
1260,magnitude_increase_diff_sign,3,10,0.10599999874830246
1261,magnitude_increase_diff_sign,3,11,0.0786999985575676
1262,magnitude_increase_diff_sign,3,12,0.1088000014424324
1263,magnitude_increase_diff_sign,3,13,0.09679999947547913
1264,magnitude_increase_diff_sign,3,14,0.10660000145435333
1265,magnitude_increase_diff_sign,3,15,0.14749999344348907
1266,magnitude_increase_diff_sign,3,16,0.15199999511241913
